TS,Value,Class
2014-10-10,5.480000000000018,0
2014-10-17,9.769921999999951,0
2014-10-18,1.3900149999999485,0
2014-10-19,1.3599850000000515,0
2014-10-20,1.2700190000000475,0
2014-10-21,1.4100349999998798,0
2014-10-22,0.7700190000000475,0
2014-10-23,0.48999000000003434,0
2014-10-24,0.530029999999897,0
2014-10-25,1.149902000000111,0
2014-10-26,1.4300539999999273,0
2014-10-27,1.3499750000000859,0
2014-10-28,1.2700199999999313,0
2014-10-29,1.3499750000000859,0
2014-10-30,1.1400149999999485,0
2014-10-31,1.160033999999996,0
2014-11-01,0.6899419999999736,0
2014-11-02,0.5600580000000264,0
2014-11-03,0.6500249999999141,0
2014-11-04,1.0399170000000595,0
2014-11-05,1.1800530000000435,0
2014-11-06,2.0699469999999565,0
2014-11-07,2.630004999999983,0
2014-11-08,2.599975000000086,0
2014-11-09,2.780029000000013,0
2014-11-10,2.8000489999999445,0
2014-11-11,2.5100099999999657,0
2014-11-12,2.43994100000009,0
2014-11-13,2.5100099999999657,0
2014-11-14,2.900024999999914,0
2014-11-15,2.9899900000000343,0
2014-11-16,2.6099850000000515,0
2014-11-17,2.880004999999983,0
2014-11-18,2.719970999999987,0
2014-11-19,2.7399900000000343,0
2014-11-20,2.540038999999979,0
2014-11-21,2.6800539999999273,0
2014-11-22,2.3900140000000647,0
2014-11-23,2.3499759999999696,0
2014-11-24,2.380004999999983,0
2014-11-25,2.4499510000000555,0
2014-11-26,2.570067999999992,0
2014-11-27,2.6099859999999353,0
2014-11-28,2.3299560000000383,0
2014-11-29,2.290038999999979,0
2014-11-30,2.5200190000000475,0
2014-12-01,3.3499759999999696,0
2014-12-02,3.68994100000009,0
2014-12-03,3.8900149999999485,0
2014-12-04,3.7299809999999525,0
2014-12-05,3.6500240000000304,0
2014-12-06,3.7600099999999657,0
2014-12-07,3.760009000000082,0
2014-12-08,3.679932000000008,0
2014-12-09,4.590087999999923,0
2014-12-10,4.630004999999983,0
2014-12-11,4.169922000000042,0
2014-12-12,3.780029000000013,0
2014-12-13,3.3499759999999696,0
2014-12-14,3.3900140000000647,0
2014-12-15,3.3300779999999577,0
2014-12-16,2.9799809999999525,0
2014-12-17,2.7299800000000687,0
2014-12-18,2.6099859999999353,0
2014-12-19,2.339966000000004,0
2014-12-20,2.1800530000000435,0
2014-12-21,2.589966000000004,0
2014-12-22,3.8499759999999696,0
2014-12-23,3.760009000000082,0
2014-12-24,3.3499759999999696,0
2014-12-25,3.100097999999889,0
2014-12-26,2.809936000000107,0
2014-12-27,2.869995000000017,0
2014-12-28,3.5,0
2014-12-29,4.209961000000021,0
2014-12-30,4.040038999999979,0
2014-12-31,4.320068999999876,0
2015-01-01,4.75,0
2015-01-02,4.929931000000124,0
2015-01-03,4.119995000000017,0
2015-01-04,3.339966000000004,0
2015-01-05,3.7600099999999657,0
2015-01-06,3.780029000000013,0
2015-01-07,3.5200199999999313,0
2015-01-08,4.030029000000013,0
2015-01-09,2.8299560000000383,0
2015-01-10,3.0799560000000383,0
2015-01-11,3.25,0
2015-01-12,4.090087999999923,0
2015-01-13,3.1099850000000515,0
2015-01-14,2.709961000000021,0
2015-01-15,2.75,0
2015-01-16,3.0200199999999313,0
2015-01-17,3.3599850000000515,0
2015-01-18,3.6700439999999617,0
2015-01-19,4.119995000000017,0
2015-01-20,4.309936999999991,0
2015-01-21,4.670043999999962,0
2015-01-22,4.349975000000086,0
2015-01-23,5.170043999999962,0
2015-01-24,4.669922000000042,0
2015-01-25,4.720092999999906,0
2015-01-26,4.819946000000073,0
2015-01-27,4.369995000000017,0
2015-01-28,3.81005899999991,0
2015-01-29,3.68994100000009,0
2015-01-30,4.070068999999876,0
2015-01-31,3.8299560000000383,0
2015-02-01,4.319946000000073,0
2015-02-02,5.020019999999931,0
2015-02-03,5.40002400000003,0
2015-02-04,5.8000489999999445,0
